id,availability,condition,title,description,link,image_link,price,gtin,mpn,brand,item_group_id,google_product_category,color,material,pattern
"1000295189Gris","in stock","new","POLERA MI RUSTY","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-mirustysstee-gris-7p262-1000295189.html","https://rusty.cl/media/catalog/product/7/p/7p262-mv25lisogrey-3.jpg","14990.00 CLP","","","Rusty","","","Gris","",""
"1000295200Negro","in stock","new","POLERA SUPPLY WORDLDWIDE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rsupplywordldwidesstee-negro-7p263-1000295200.html","https://rusty.cl/media/catalog/product/7/p/7p263-mv25lisoblack-2.jpg","14990.00 CLP","","","Rusty","","","Negro","",""
"1000295201Rojo Oscuro","in stock","new","POLERA SUPPLY WORDLDWIDE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rsupplywordldwidesstee-rojooscuro-7p263-1000295201.html","https://rusty.cl/media/catalog/product/7/p/7p263-mv25lisodarkred-1.jpg","14990.00 CLP","","","Rusty","","","Rojo","",""
"1000295213Denim","in stock","new","POLERA WORLD TOUR","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-worldtoursstee-denim-7p264-1000295213.html","https://rusty.cl/media/catalog/product/7/p/7p264-mv25lisodenim-1.jpg","14990.00 CLP","","","Rusty","","","Denim","",""
"1000295225Blanco","in stock","new","POLERA CONFUSSION","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-confussionsstee-blanco-7p265-1000295225.html","https://rusty.cl/media/catalog/product/7/p/7p265-mv25lisowhite-2.jpg","14990.00 CLP","","","Rusty","","","Blanco","",""
"1000295237Marino","in stock","new","POLERA GLOBAL CONFUSSION","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-globalconfussionsstee-marino-7p266-1000295237.html","https://rusty.cl/media/catalog/product/7/p/7p266-mv25lisonavy-2.jpg","14990.00 CLP","","","Rusty","","","Azul Marino","",""
"1000295332Negro","in stock","new","POLERA SURFBOARD","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-surfboard-negro-7p299-1000295332.html","https://rusty.cl/media/catalog/product/7/p/7p299-mv25lisoblack-1.jpg","16990.00 CLP","","","Rusty","","","Negro","",""
"1000295333Marino","in stock","new","POLERA SURFBOARD","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-surfboard-marino-7p299-1000295333.html","https://rusty.cl/media/catalog/product/7/p/7p299-mv25lisonavy-1.jpg","16990.00 CLP","","","Rusty","","","Azul Marino","",""
"1000295344Negro","in stock","new","POLERA RSTY STATE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rstystate-negro-7p300-1000295344.html","https://rusty.cl/media/catalog/product/7/p/7p300-mv25lisoblack-1.jpg","16990.00 CLP","","","Rusty","","","Negro","",""
"1000295345Morado","in stock","new","POLERA RSTY STATE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rstystate-morado-7p300-1000295345.html","https://rusty.cl/media/catalog/product/7/p/7p300-mv25lisopurple-3_1.jpg","16990.00 CLP","","","Rusty","","","Morado","",""
"1000295357Burdeo","in stock","new","POLERA RSTY CLASSIC","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rstyclassic-burdeo-7p301-1000295357.html","https://rusty.cl/media/catalog/product/7/p/7p301-mv25lisobordeaux-1.jpg","16990.00 CLP","","","Rusty","","","Burdeo","",""
"1000295473Negro","in stock","new","POLERA LIKE A RUSTY SPIRIT","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-likearustyspiritlstee-negro-7p277-1000295473.html","https://rusty.cl/media/catalog/product/7/p/7p277-mv25lisoblack-4.jpg","13290.00 CLP","","","Rusty","","","Negro","",""
"1000295248Negro","in stock","new","POLERA FUNGHI E CONDIRE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-funghiecondiresstee-negro-7p267-1000295248.html","https://rusty.cl/media/catalog/product/7/p/7p267-mv25lisoblack-1.jpg","16990.00 CLP","","","Rusty","","","Gris Oscuro","",""
"1000295249Morado","in stock","new","POLERA FUNGHI E CONDIRE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-funghiecondiresstee-morado-7p267-1000295249.html","https://rusty.cl/media/catalog/product/7/p/7p267-mv25lisopurple-2.jpg","16990.00 CLP","","","Rusty","","","Lila","",""
"1000295260Olivo","in stock","new","POLERA NO SIGNAL TV","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rnosignaltvsstee-olivo-7p268-1000295260.html","https://rusty.cl/media/catalog/product/7/p/7p268-mv25lisoolive-1.jpg","16990.00 CLP","","","Rusty","","","Olivo","",""
"1000295261Marino","in stock","new","POLERA NO SIGNAL TV","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rnosignaltvsstee-marino-7p268-1000295261.html","https://rusty.cl/media/catalog/product/7/p/7p268-mv25lisonavy-1.jpg","16990.00 CLP","","","Rusty","","","Gris Oscuro","",""
"1000295273Khaki","in stock","new","POLERA SUPPLY CO","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-supplycosstee-khaki-7p269-1000295273.html","https://rusty.cl/media/catalog/product/7/p/7p269-mv25lisokhaki-1.jpg","16990.00 CLP","","","Rusty","","","Khaki","",""
"1000295285Rojo Oscuro","in stock","new","POLERA WAVE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rustywavetee-rojooscuro-7p270-1000295285.html","https://rusty.cl/media/catalog/product/7/p/7p270-mv25lisodarkred-1.jpg","16990.00 CLP","","","Rusty","","","Rojo","",""
"1000295296Negro","in stock","new","POLERA LIKE A RUSTY SPIRIT","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-likearustyspirittee-negro-7p271-1000295296.html","https://rusty.cl/media/catalog/product/7/p/7p271-mv25lisoblack-1.jpg","16990.00 CLP","","","Rusty","","","Gris Oscuro","",""
"1000295308Gris Oscuro","in stock","new","POLERA RUSTY 90S","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rusty90stee-grisoscuro-7p272-1000295308.html","https://rusty.cl/media/catalog/product/7/p/7p272-mv25lisodgrey-1.jpg","16990.00 CLP","","","Rusty","","","Gris Oscuro","",""
"1000295321Gris","in stock","new","POLERA RUSTY OVAL","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rustyovaltee-gris-7p273-1000295321.html","https://rusty.cl/media/catalog/product/7/p/7p273-mv25lisogrey-1.jpg","16990.00 CLP","","","Rusty","","","Gris","",""
"1000295486Blanco","in stock","new","POLERA TRIBE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-rlogolstee-blanco-7p274-1000295486.html","https://rusty.cl/media/catalog/product/7/p/7p274-mv25lisowhite-1.jpg","11890.00 CLP","","","Rusty","","","Blanco","",""
"1000295467Blanco","in stock","new","POLERA STRAIGHT ICE","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-straighticelstee-blanco-7p276-1000295467.html","https://rusty.cl/media/catalog/product/7/p/7p276-mv25lisowhite-1.jpg","11890.00 CLP","","","Rusty","","","Blanco","",""
"1000295479Marino","in stock","new","POLERA CONFUSSION","Sumérgete en la comodidad y el estilo. Diseñada para adaptarse perfectamente a tu día a día, esta polera ofrece una sensación suave y natural. Ideal para cualquier ocasión, ya sea para relajarte en casa o para salir con amigos, esta polera es tu nueva compañera de confianza. Disponible en una variedad de colores que complementan tu estilo personal.","https://rusty.cl/hombre-vestuario-polera-confussionlstee-marino-7p278-1000295479.html","https://rusty.cl/media/catalog/product/7/p/7p278-mv25lisonavy-1.jpg","13290.00 CLP","","","Rusty","","","Azul Marino","",""
