id,availability,condition,title,description,link,image_link,price,gtin,mpn,brand,item_group_id,google_product_category,color,material,pattern
"1000268087Azul","in stock","new","TRAJE DE AGUA NITRO 3/2 NIÑOS","Traje de Agua Modelo NITRO 3/2 para NIÑOS Traje de Agua Modelo NITRO 3/2 para NIÑOS Modelo Modelo: NITRO 3/2 Descripción Técnica Tipo: Traje de agua para NIÑOS 3/2 mm Grosor: 3/2 mm para adaptarse a diferentes condiciones Material: Neopreno de alta calidad y suavidad Cremallera: Diseño de espalda con cremallera YKK resistente al agua Costuras: Costuras selladas GBS para mayor durabilidad y comodidad Características: Paneles estratégicos para flexibilidad y movilidad óptimas Protección solar: Factor de protección UV para sesiones prolongadas en el agua Detalles adicionales: Refuerzos en áreas clave y paneles de malla para secado rápido Rendimiento y Comodidad El traje de agua NITRO 3/2 para NIÑOSs está diseñado para brindar calidez, comodidad y flexibilidad en el agua. Con su grosor de 3/2 mm, ofrece un equilibrio ideal entre protección térmica y movilidad, permitiendo una experiencia de surf placentera en diferentes condiciones. Durabilidad y Resistencia Confeccionado con materiales de alta calidad y características de diseño, el modelo NITRO 3/2 para NIÑOSs ofrece una durabilidad excepcional. Sus costuras selladas y refuerzos estratégicos aseguran que pueda soportar el desgaste propio de las actividades acuáticas y proporcionar la seguridad necesaria en cada sesión de surf.","https://mauiandsons.cl/surf-traje-de-agua-nitro-3-2-ninos-1000268087azul.html","https://mauiandsons.cl/media/catalog/product/5/h/5hb2244-kv24lisoblue-1.jpg","49990.00 CLP","","","Maui and Sons","","","Azul","",""
"1000268091Amarillo","in stock","new","TRAJE DE AGUA SHORT NITRO 3/2 NIÑOS","Traje de Agua Modelo NITRO 3/2 para NIÑOS Traje de Agua Modelo NITRO 3/2 para NIÑOS Modelo Modelo: NITRO 3/2 Descripción Técnica Tipo: Traje de agua para NIÑOS 3/2 mm Grosor: 3/2 mm para adaptarse a diferentes condiciones Material: Neopreno de alta calidad y suavidad Cremallera: Diseño de espalda con cremallera YKK resistente al agua Costuras: Costuras selladas GBS para mayor durabilidad y comodidad Características: Paneles estratégicos para flexibilidad y movilidad óptimas Protección solar: Factor de protección UV para sesiones prolongadas en el agua Detalles adicionales: Refuerzos en áreas clave y paneles de malla para secado rápido Rendimiento y Comodidad El traje de agua NITRO 3/2 para NIÑOSs está diseñado para brindar calidez, comodidad y flexibilidad en el agua. Con su grosor de 3/2 mm, ofrece un equilibrio ideal entre protección térmica y movilidad, permitiendo una experiencia de surf placentera en diferentes condiciones. Durabilidad y Resistencia Confeccionado con materiales de alta calidad y características de diseño, el modelo NITRO 3/2 para NIÑOSs ofrece una durabilidad excepcional. Sus costuras selladas y refuerzos estratégicos aseguran que pueda soportar el desgaste propio de las actividades acuáticas y proporcionar la seguridad necesaria en cada sesión de surf.","https://mauiandsons.cl/surf-traje-de-agua-short-nitro-3-2-ninos-1000268091amarillo.html","https://mauiandsons.cl/media/catalog/product/5/h/5hb2245-kv24lisoyellow-1.jpg","29990.00 CLP","","","Maui and Sons","","","Amarillo","",""
"1000268095Naranjo","in stock","new","TRAJE DE AGUA SHORT NITRO 3/2 NIÑOS","Traje de Agua Modelo NITRO 3/2 para NIÑOS Traje de Agua Modelo NITRO 3/2 para NIÑOS Modelo Modelo: NITRO 3/2 Descripción Técnica Tipo: Traje de agua para NIÑOS 3/2 mm Grosor: 3/2 mm para adaptarse a diferentes condiciones Material: Neopreno de alta calidad y suavidad Cremallera: Diseño de espalda con cremallera YKK resistente al agua Costuras: Costuras selladas GBS para mayor durabilidad y comodidad Características: Paneles estratégicos para flexibilidad y movilidad óptimas Protección solar: Factor de protección UV para sesiones prolongadas en el agua Detalles adicionales: Refuerzos en áreas clave y paneles de malla para secado rápido Rendimiento y Comodidad El traje de agua NITRO 3/2 para NIÑOSs está diseñado para brindar calidez, comodidad y flexibilidad en el agua. Con su grosor de 3/2 mm, ofrece un equilibrio ideal entre protección térmica y movilidad, permitiendo una experiencia de surf placentera en diferentes condiciones. Durabilidad y Resistencia Confeccionado con materiales de alta calidad y características de diseño, el modelo NITRO 3/2 para NIÑOSs ofrece una durabilidad excepcional. Sus costuras selladas y refuerzos estratégicos aseguran que pueda soportar el desgaste propio de las actividades acuáticas y proporcionar la seguridad necesaria en cada sesión de surf.","https://mauiandsons.cl/surf-traje-de-agua-short-nitro-3-2-ninos-1000268095naranjo.html","https://mauiandsons.cl/media/catalog/product/5/h/5hb2246-kv24lisoorange-1.jpg","29990.00 CLP","","","Maui and Sons","","","Naranja","",""
"1000268820Multicolor","in stock","new","BANANO PIONEER SOUL3738","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-pioneer-soul3738-1000268820multicolor.html","https://mauiandsons.cl/media/catalog/product/5/a/5av113-mt24lisomcolor-1_1.jpg","14990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000268822Negro","in stock","new","BANANO PIONEER BLK","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-pioneer-blk-1000268822negro.html","https://mauiandsons.cl/media/catalog/product/5/a/5av114-mt24lisoblack-1_1.jpg","14990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000268829Gris Mezcla","in stock","new","BANANO PIONEER MEL","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-pioneer-mel-1000268829gris-mezcla.html","https://mauiandsons.cl/media/catalog/product/5/a/5av115-mt24lisogreymel-1_1.jpg","14990.00 CLP","","","Maui and Sons","","","Gris","",""
"1000268831Multicolor","in stock","new","BANANO PIONEER WILD CAMO","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-pioneer-wild-camo-1000268831multicolor.html","https://mauiandsons.cl/media/catalog/product/5/a/5av116-mt24fullprintmcolor-1_1.jpg","14990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000268833Verde Militar","in stock","new","BANANO STRADA GREEN","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-strada-green-1000268833verde-militar.html","https://mauiandsons.cl/media/catalog/product/5/a/5av117-mt24lisomilitary-1_1.jpg","12990.00 CLP","","","Maui and Sons","","","Verde","",""
"1000268840Negro","in stock","new","BANANO STRADA CAMO","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-strada-camo-1000268840negro.html","https://mauiandsons.cl/media/catalog/product/5/a/5av118-mt24fullprintblack-1_1.jpg","12990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000268842Gris Mezcla","in stock","new","BANANO STRADA MEL","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-strada-mel-1000268842gris-mezcla.html","https://mauiandsons.cl/media/catalog/product/5/a/5av119-mt24lisogreymel-1.jpg","12990.00 CLP","","","Maui and Sons","","","Gris","",""
"1000268849Negro","in stock","new","BANANO STRADA ACID","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-strada-acid-1000268849negro.html","https://mauiandsons.cl/media/catalog/product/5/a/5av120-mt24fullprintblack-1.jpg","12990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000268851Multicolor","in stock","new","BANANO TRIP DUE","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-trip-due-1000268851multicolor.html","https://mauiandsons.cl/media/catalog/product/5/a/5av121-mt24lisomcolor-1.jpg","12990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000268858Negro","in stock","new","BANANO TRIP BLK","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-trip-blk-1000268858negro.html","https://mauiandsons.cl/media/catalog/product/5/a/5av122-mt24lisoblack-1.jpg","12990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000268860Gris Mezcla","in stock","new","BANANO BROWSER MEL","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-browser-mel-1000268860gris-mezcla.html","https://mauiandsons.cl/media/catalog/product/5/a/5av123-mt24lisogreymel-1.jpg","14990.00 CLP","","","Maui and Sons","","","Gris","",""
"1000268862Negro","in stock","new","BANANO BROWSER BLK","Descubre la libertad de la aventura con las riñoneras Maui And Sons: el accesorio esencial para quienes viven con pasión. Con un diseño audaz que refleja la energía del océano, estas riñoneras no solo son prácticas, sino también un símbolo de estilo y espíritu libre. Fabricadas con materiales duraderos, son el compañero perfecto para llevar tus esenciales mientras exploras el mundo. Sumérgete en la comodidad y el estilo inconfundible de Maui And Sons, y lleva contigo la esencia de la verdadera vida aventurera.","https://mauiandsons.cl/hombre-accesorios-banano-browser-blk-1000268862negro.html","https://mauiandsons.cl/media/catalog/product/5/a/5av124-mt24lisoblack-1.jpg","14990.00 CLP","","","Maui and Sons","","","Negro","",""
